"RESOURCE ID","RESOURCEBID_SEQ","curtailment_date","expected_available_mw","daily_max_mw","mw_error","pct_error"
"LCKHT1_2_LH1SR1",858777,2023-04-16,64.98,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1",858777,2023-04-17,61.2,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1",858777,2023-04-17,61.56,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1",858777,2023-04-18,61.2,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1",858777,2023-04-18,61.56,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1",858777,2023-04-19,61.2,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1",858777,2023-04-19,61.56,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1",858777,2023-04-20,61.2,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1",858777,2023-04-20,61.56,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1",858777,2023-04-21,61.2,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1",858777,2023-04-21,61.56,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1",858777,2023-04-22,61.2,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1",858777,2023-04-22,61.56,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1",858777,2023-04-23,61.2,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1",858777,2023-04-23,61.56,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1",858777,2023-05-31,65,63,-2,-0.0307692307692308
"LECEF_1_UNITS",475261,2023-11-10,70,70,2.8421709430404e-14,4.06024420434343e-16
"LECEF_1_UNITS",475261,2024-03-12,144,137.5,-6.49999999999997,-0.0451388888888887
"LECEF_1_UNITS",475261,2024-03-14,220,224.4,4.40000000000003,0.0200000000000002
"LECEF_1_UNITS",475261,2024-03-15,220,229.1,9.10000000000002,0.0413636363636365
"LMBEPK_2_UNITA3",116743,2023-05-17,47.4,47.3,-0.100000000000001,-0.00210970464135024
"LMBEPK_2_UNITA3",116743,2024-06-18,47.4,47.3,-0.100000000000001,-0.00210970464135024
"LODI25_6_ERKNG1",148758,2024-04-17,30.57,30.14,-0.43,-0.0140660778541053
"LODI25_6_ERKNG1",148758,2024-04-19,30.57,30.23,-0.34,-0.0111220150474321
"MCFLND_5_MFSSR1",135142,2023-08-23,180,187.4,7.40000000000001,0.0411111111111111
"MCFLND_5_MFSSR1",135142,2023-08-23,190,187.4,-2.59999999999999,-0.0136842105263158
"MIRLOM_2_MLBBTB",491560,2023-01-23,8,7.83,-0.17,-0.02125
"MIRLOM_2_MLBBTB",491560,2023-01-24,8,8.03,0.0299999999999994,0.00374999999999992
"MIRLOM_2_MLBBTB",491560,2023-01-25,8,8.06,0.0600000000000005,0.00750000000000006
"MIRLOM_2_MLBBTB",491560,2023-01-26,8,7.92,-0.0800000000000001,-0.01
"MIRLOM_2_MLBBTB",491560,2023-01-27,8,7.97,-0.0300000000000002,-0.00375000000000003
"MIRLOM_2_MLBBTB",491560,2023-01-31,8,7.75,-0.25,-0.03125
"MIRLOM_2_MLBBTB",491560,2023-02-01,8,7.97,-0.0300000000000002,-0.00375000000000003
"MIRLOM_2_MLBBTB",491560,2023-02-06,8,8.11,0.109999999999999,0.0137499999999999
"MIRLOM_2_MLBBTB",491560,2023-02-07,8,8.19,0.19,0.0237499999999999
"MIRLOM_2_MLBBTB",491560,2023-02-08,8,8.1,0.0999999999999996,0.0125
"MIRLOM_2_MLBBTB",491560,2023-02-09,8,8.24,0.24,0.03
"MIRLOM_2_MLBBTB",491560,2023-02-10,8,8.08,0.0800000000000001,0.01
"MIRLOM_2_MLBBTB",491560,2023-02-13,8,7.8,-0.2,-0.025
"MIRLOM_2_MLBBTB",491560,2023-02-16,8,8,0,0
"MIRLOM_2_MLBBTB",491560,2023-02-20,8,7.61,-0.39,-0.04875
"MONTPH_7_UNITS",184635,2024-03-13,6.8,7,0.2,0.0294117647058824
"MONTPH_7_UNITS",184635,2024-03-15,6.8,7,0.2,0.0294117647058824
"MOORPK_2_CALABS",211201,2023-02-20,2.4,2.38,-0.0200000000000005,-0.00833333333333352
"MOORPK_2_CALABS",211201,2023-02-21,2.4,2.42,0.0199999999999996,0.00833333333333315
"MOORPK_2_CALABS",211201,2023-02-23,2.4,2.52,0.12,0.0499999999999999
"MRGT_6_TGEBT1",285521,2023-06-12,27.5,27,-0.5,-0.0181818181818182
"MRGT_6_TGEBT1",285521,2023-06-13,27.5,27,-0.5,-0.0181818181818182
"MRGT_6_TGEBT1",285521,2023-06-14,27.5,27,-0.5,-0.0181818181818182
"MRGT_6_TGEBT1",285521,2023-06-16,27.5,27,-0.5,-0.0181818181818182
"MRGT_6_TGEBT1",285521,2023-09-13,27,27,0,0
"MRGT_6_TGEBT1",285521,2024-05-03,27.5,27,-0.5,-0.0181818181818182
"MSOLAR_2_SOLAR1",961257,2023-07-01,154.5,154.5,0,0
"MSOLAR_2_SOLAR1",961257,2023-09-27,154.5,150.5,-4,-0.0258899676375405
"MSTANG_2_SOLAR",984603,2024-02-23,23,22.85,-0.149999999999999,-0.00652173913043472
"MSTANG_2_SOLAR",984603,2024-07-01,29.8,28.99,-0.810000000000002,-0.0271812080536914
"MSTANG_2_SOLAR3",974145,2024-02-23,20,20.71,0.710000000000001,0.0355
"MSTANG_2_SOLAR3",974145,2024-03-28,20,19.79,-0.210000000000001,-0.0105
"MSTANG_2_SOLAR4",654478,2023-07-10,8.5,8.5,0,0
"MSTANG_2_SOLAR4",654478,2023-07-11,8.5,8.58,0.0800000000000001,0.00941176470588236
"MTWIND_1_MVPWD1",131675,2023-03-13,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-16,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-20,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-21,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-22,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-23,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-24,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-25,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-03-26,53.17,54.5,1.33000000000001,0.0250141056987024
"MTWIND_1_MVPWD1",131675,2023-04-05,56.64,54.5,-2.13999999999999,-0.0377824858757061
"MTWIND_1_MVPWD1",131675,2023-05-23,53.88,54,0.120000000000005,0.00222717149220498
"MTWIND_1_MVPWD1",131675,2023-05-25,53.88,54,0.120000000000005,0.00222717149220498
"MTWIND_1_MVPWD1",131675,2023-10-14,56.16,58.5,2.34,0.0416666666666667
"MTWIND_1_MVPWD1",131675,2023-10-16,56.16,58.5,2.34,0.0416666666666667
"MTWIND_1_UNIT 3",165858,2023-03-16,17.92,17.98,0.0599999999999987,0.00334821428571421
"MTWIND_1_UNIT 3",165858,2023-03-22,17.92,17.79,-0.130000000000003,-0.00725446428571443
"MTWIND_1_UNIT 3",165858,2023-03-23,17.92,17.07,-0.850000000000001,-0.0474330357142858
"MTWIND_1_UNIT 3",165858,2023-03-26,17.92,17.89,-0.0300000000000011,-0.00167410714285721
"NGILAA_5_SDGDYN",174744,2023-03-17,55,55,0,0
"NGILAA_5_SDGDYN",174744,2023-03-17,55,55,0,0
"NGILAA_5_SDGDYN",174744,2023-03-18,55,55,0,0
"NGILAA_5_SDGDYN",174744,2023-03-18,55,55,0,0
"OBERON_5_O2SSR5",118485,2023-06-20,88.7,84.42,-4.28,-0.0482525366403608
"OBERON_5_O2SSR5",118485,2023-07-01,100,104.65,4.65000000000001,0.0465000000000001
"OBERON_5_O2SSR5",118485,2023-07-02,100,101.02,1.02,0.0102
"OBERON_5_O2SSR5",118485,2023-07-03,100,101.81,1.81,0.0181
"OBERON_5_O2SSR5",118485,2023-07-04,92,96.11,4.11,0.0446739130434783
"OBERON_5_O2SSR5",118485,2023-07-04,100,96.11,-3.89,-0.0389
"OBERON_5_O2SSR5",118485,2023-07-06,96,98.08,2.08,0.0216666666666667
"OBERON_5_O2SSR5",118485,2023-07-07,96,99.12,3.12,0.0325
"OBERON_5_O2SSR5",118485,2023-07-08,104,103.51,-0.489999999999995,-0.00471153846153841
"OBERON_5_O2SSR5",118485,2023-07-09,96,100.07,4.06999999999999,0.0423958333333333
"OBERON_5_O2SSR5",118485,2023-07-09,104,100.07,-3.93000000000001,-0.0377884615384616
"OBERON_5_O2SSR5",118485,2023-07-10,96,93.68,-2.31999999999999,-0.0241666666666666
"OBERON_5_O2SSR5",118485,2023-07-14,96,98.31,2.31,0.0240625
"OBERON_5_O2SSR5",118485,2023-07-17,96,94.89,-1.11,-0.0115625
"OBERON_5_O2SSR5",118485,2023-07-18,96,95.8,-0.200000000000003,-0.00208333333333336
"OBERON_5_O2SSR5",118485,2023-07-19,96,96.94,0.939999999999998,0.00979166666666664
"OBERON_5_O2SSR5",118485,2023-07-21,104,103.2,-0.799999999999997,-0.00769230769230766
"OBERON_5_O2SSR5",118485,2023-07-31,95.96,98.77,2.80999999999999,0.0292830345977489
"OBERON_5_O2SSR5",118485,2023-08-01,95.96,98.36,2.39999999999999,0.0250104210087536
"OCOTLO_6_OCWSB1",729047,2024-06-05,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-06,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-07,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-08,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-09,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-10,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-11,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-12,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-13,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-14,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-15,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-16,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-17,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-18,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-19,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-20,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-21,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-22,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-23,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-24,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-25,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-26,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-27,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-28,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-06-29,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-01,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-02,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-03,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-04,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-05,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-06,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-07,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-08,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-09,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-10,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-11,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-12,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-13,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-14,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-15,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-16,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-17,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-18,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-19,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-07-20,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-01,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-02,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-03,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-04,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-05,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-06,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-07,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-08,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-09,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-10,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-11,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-12,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-13,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-14,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-15,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-16,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-17,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-18,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-19,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-20,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-21,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-22,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-23,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-24,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-25,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-26,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-27,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-28,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-29,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-30,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-08-31,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-01,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-02,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-03,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-04,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-05,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-06,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-07,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-08,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-09,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-10,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-11,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-12,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-13,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-14,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-15,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-16,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-17,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-18,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-19,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-20,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-21,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-22,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-23,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-24,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-25,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-26,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-27,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-28,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-29,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-09-30,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-08,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-09,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-10,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-11,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-12,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-13,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-14,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-15,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-16,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-17,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-18,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-19,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-20,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-21,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-22,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-23,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-24,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-25,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-26,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-27,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-28,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-29,33,34,1,0.0303030303030303
"OCOTLO_6_OCWSB1",729047,2024-11-30,33,34,1,0.0303030303030303
"OCTILO_5_WIND",124064,2024-01-15,262.82,264,1.18000000000001,0.0044897648580778
"OCTILO_5_WIND",124064,2024-01-16,262.82,264,1.18000000000001,0.0044897648580778
"OCTILO_5_WIND",124064,2024-01-23,258.08,258,-0.0799999999999841,-0.000309981401115871
"OCTILO_5_WIND",124064,2024-01-24,262.82,255,-7.81999999999999,-0.0297542043984476
"OCTILO_5_WIND",124064,2024-01-25,262.82,258,-4.81999999999999,-0.0183395479796058
"OGROVE_6_PL1X2",139204,2024-10-21,47,48.09,1.09,0.0231914893617022
"OGROVE_6_PL1X2",139204,2024-10-30,47,47.01,0.00999999999999801,0.000212765957446766
"OMAR_2_UNIT 4",962064,2024-06-20,73,73,0,0
"OMAR_2_UNIT 4",962064,2024-12-13,72,72,0,0
"OMAR_2_UNIT 4",962064,2024-12-16,72,72,0,0
"OTMESA_2_PL1X3",304325,2023-06-29,588,585,-3,-0.00510204081632653
"OTMESA_2_PL1X3",304325,2023-06-29,586,585,-1,-0.00170648464163823
"OTMESA_2_PL1X3",304325,2023-06-29,584,585,1,0.00171232876712329
"OTMESA_2_PL1X3",304325,2023-06-29,582,585,3,0.00515463917525773
"OTMESA_2_PL1X3",304325,2023-06-29,581,585,4,0.00688468158347676
"OTMESA_2_PL1X3",304325,2023-06-29,580,585,5,0.00862068965517241
"OXMTN_6_LNDFIL",153153,2024-04-17,9.5,9.2,-0.300000000000001,-0.0315789473684211
"OXMTN_6_LNDFIL",153153,2024-05-08,9,9.17,0.17,0.0188888888888889
"PACLUM_6_UNIT",198465,2023-06-15,22,22,0,0
"PACLUM_6_UNIT",198465,2023-06-16,22,23,1,0.0454545454545455
"PACLUM_6_UNIT",198465,2024-01-23,22,23,1,0.0454545454545455
"PACLUM_6_UNIT",198465,2024-01-24,22,23,1,0.0454545454545455
"PACLUM_6_UNIT",198465,2024-02-14,22,23,1,0.0454545454545455
"PACLUM_6_UNIT",198465,2024-02-16,22,23,1,0.0454545454545455
"PACLUM_6_UNIT",198465,2024-02-20,22,23,1,0.0454545454545455
"PACLUM_6_UNIT",198465,2024-02-22,22,23,1,0.0454545454545455
"PACLUM_6_UNIT",198465,2024-04-02,22,23,1,0.0454545454545455
"PALA_6_PGCBT1",385155,2023-09-28,5,5,0,0
"PALA_6_PGCBT1",385155,2023-09-29,5,5,0,0
"PALA_6_PGCBT1",385155,2024-10-21,5.4,5.5,0.0999999999999996,0.0185185185185185
"PALA_6_PGCBT1",385155,2024-10-22,5.4,5.5,0.0999999999999996,0.0185185185185185
"PALA_6_PGCBT1",385155,2024-10-23,5.4,5.5,0.0999999999999996,0.0185185185185185
"PALA_6_PGCBT1",385155,2024-10-24,5.4,5.5,0.0999999999999996,0.0185185185185185
"PALA_6_PGCBT1",385155,2024-10-25,5.4,5.5,0.0999999999999996,0.0185185185185185
"PALA_6_PGCBT1",385155,2024-10-31,5.6,5.5,-0.0999999999999996,-0.0178571428571428
"PALOMR_2_PL1X3",844371,2023-01-25,540.21,551.7,11.49,0.0212695063031044
"PALOMR_2_PL1X3",844371,2023-09-05,530,551.7,21.7,0.0409433962264152
"PALOMR_2_PL1X3",844371,2023-09-05,540,551.7,11.7,0.0216666666666668
"PALOMR_2_PL1X3",844371,2023-09-06,530,551.7,21.7,0.0409433962264152
"PALOMR_2_PL1X3",844371,2023-09-07,530,551.7,21.7,0.0409433962264152
"PALOMR_2_PL1X3",844371,2023-09-08,530,551.7,21.7,0.0409433962264152
"PALOMR_2_PL1X3",844371,2024-03-13,540.21,551.7,11.49,0.0212695063031044
"PALOMR_2_PL1X3",844371,2024-06-26,540.21,551.7,11.49,0.0212695063031044
"PARDEB_6_UNITS",183275,2023-05-09,20,19.9,-0.100000000000001,-0.00500000000000007
"PARDEB_6_UNITS",183275,2024-02-09,20.3,19.7,-0.600000000000001,-0.0295566502463055
"PARDEB_6_UNITS",183275,2024-07-18,20,19.6,-0.399999999999999,-0.0199999999999999
"PARDEB_6_UNITS",183275,2024-07-19,20,19.6,-0.399999999999999,-0.0199999999999999
"PARDEB_6_UNITS",183275,2024-07-20,20,19.6,-0.399999999999999,-0.0199999999999999
"PARDSE_6_PESBT1",347450,2024-09-27,9.7,9.45,-0.25,-0.0257731958762887
"PARDSE_6_PESBT1",347450,2024-10-28,7,7.3,0.3,0.0428571428571428
"PARDSE_6_PESBT1",347450,2024-10-29,7,7.3,0.3,0.0428571428571428
"PARDSE_6_PESBT1",347450,2024-10-30,7,7.3,0.3,0.0428571428571428
"PARDSE_6_PESBT1",347450,2024-10-31,7,7.3,0.3,0.0428571428571428
"PINFLT_7_UNITS",122732,2024-01-05,135,134.77,-0.22999999999999,-0.00170370370370363
"PINFLT_7_UNITS",122732,2024-01-16,135,129.47,-5.53,-0.040962962962963
"PIT1_7_UNIT 1",687240,2023-11-02,21.1,21,-0.100000000000001,-0.00473933649289106
"PIT1_7_UNIT 1",687240,2023-11-02,21,21,0,0
"PIT1_7_UNIT 1",687240,2024-04-01,19,19,0,0
"PIT1_7_UNIT 1",687240,2024-04-01,20,19,-1,-0.05
"PIT1_7_UNIT 1",687240,2024-04-03,19,19,0,0
"PIT1_7_UNIT 1",687240,2024-04-04,19,19,0,0
"PIT1_7_UNIT 1",687240,2024-04-14,19,19,0,0
"PIT1_7_UNIT 2",823532,2024-04-01,19,19,0,0
"PIT1_7_UNIT 2",823532,2024-04-01,20,19,-1,-0.05
"PIT1_7_UNIT 2",823532,2024-04-03,19,19,0,0
"PIT1_7_UNIT 2",823532,2024-04-04,19,19,0,0
"PIT1_7_UNIT 2",823532,2024-04-14,19,19,0,0
"PIT3_7_PL1X3",428176,2023-03-07,46.6,46,-0.599999999999994,-0.0128755364806866
"PIT3_7_PL1X3",428176,2023-11-29,46,44,-1.99999999999999,-0.0434782608695651
"PIT3_7_PL1X3",428176,2023-12-04,46,46,7.105427357601e-15,1.54465812121761e-16
"PIT3_7_PL1X3",428176,2023-12-05,46,46,7.105427357601e-15,1.54465812121761e-16
"PIT3_7_PL1X3",428176,2023-12-07,46,46,7.105427357601e-15,1.54465812121761e-16
"PIT3_7_PL1X3",428176,2023-12-11,46,46,7.105427357601e-15,1.54465812121761e-16
"PIT3_7_PL1X3",428176,2023-12-16,46,46,7.105427357601e-15,1.54465812121761e-16
"PIT3_7_PL1X3",428176,2024-10-21,46.6,46,-0.599999999999994,-0.0128755364806866
"PIT3_7_PL1X3",428176,2024-11-18,46,44,-1.99999999999999,-0.0434782608695651
"PIT3_7_PL1X3",428176,2024-11-21,46,44,-1.99999999999999,-0.0434782608695651
"PIT3_7_PL1X3",428176,2024-11-22,46,44,-1.99999999999999,-0.0434782608695651
"PIT3_7_PL1X3",428176,2024-11-23,48,48,7.105427357601e-15,1.48029736616688e-16
"PIT3_7_PL1X3",428176,2024-11-25,46,46,7.105427357601e-15,1.54465812121761e-16
"PIT3_7_PL1X3",428176,2024-11-26,48,46,-1.99999999999999,-0.0416666666666665
"PIT3_7_PL1X3",428176,2024-12-03,48,46,-1.99999999999999,-0.0416666666666665
"PIT3_7_PL1X3",428176,2024-12-12,44.6,46,1.40000000000001,0.0313901345291481
"PIT4_7_PL1X2",131041,2024-01-08,48,46.5,-1.5,-0.03125
"PIT4_7_PL1X2",131041,2024-01-08,47,46.5,-0.5,-0.0106382978723404
"PIT4_7_PL1X2",131041,2024-01-23,40,40.8,0.799999999999997,0.0199999999999999
"PIT4_7_PL1X2",131041,2024-02-04,40,40.8,0.799999999999997,0.0199999999999999
"PIT5_7_PL1X2",130239,2023-08-05,5,5,0,0
