RESOURCE ID,RESOURCE NAME,RESOURCEBID_SEQ,n_matches,mean_pct_err,score
ALAMIT_7_ES1,Alamitos Energy Storage,709693,1,0.03946666666666658,0.9605333333333335
ALAMIT_7_ES1,Alamitos Energy Storage,742329,1,0,1
ALAMIT_7_ES1,Alamitos Energy Storage,779582,1,0,1
ALAMIT_7_ES1,Alamitos Energy Storage,820471,1,9.999999999999432e-4,0.9990000000000001
ALAMIT_7_ES1,Alamitos Energy Storage,834751,1,0.020100000000000052,0.9799
ALAMIT_7_ES1,Alamitos Energy Storage,852414,1,0,1
ALAMIT_7_ES1,Alamitos Energy Storage,919446,1,0,1
ALAMIT_7_ES1,Alamitos Energy Storage,932206,1,0.0040000000000000565,0.996
ALAMIT_7_ES1,Alamitos Energy Storage,938106,1,0,1
ALAMIT_7_ES1,Alamitos Energy Storage,941221,1,0.028933333333333356,0.9710666666666666
ALAMIT_7_ES1,Alamitos Energy Storage,950515,1,0,1
ALAMIT_7_ES1,Alamitos Energy Storage,952550,1,0.04,0.96
ALHMBR_1_ALHSLR,SG Alhambra,158082,3,0,3
ALHMBR_1_ALHSLR,SG Alhambra,165788,3,0,3
ALHMBR_1_ALHSLR,SG Alhambra,852416,3,0,3
ALHMBR_1_ALHSLR,SG Alhambra,915712,3,0,3
ALMASL_2_AL6BT6,Almasol 6 BES,104155,3,0.029166666666666678,2.9125
ALMASL_2_AL6BT6,Almasol 6 BES,114138,1,0.04704545454545455,0.9529545454545455
ALMASL_2_AL6BT6,Almasol 6 BES,119063,1,0,1
ALMASL_2_AL6BT6,Almasol 6 BES,120783,2,0.033409090909090965,1.9331818181818181
ALMASL_2_AL6BT6,Almasol 6 BES,148758,2,0.02193181818181818,1.9561363636363636
ALMASL_2_AL6BT6,Almasol 6 BES,156192,4,0.027840909090909045,3.8886363636363637
ALMASL_2_AL6BT6,Almasol 6 BES,161142,4,0.04659090909090902,3.813636363636364
ALMASL_2_AL6BT6,Almasol 6 BES,163688,4,0.022727272727272728,3.909090909090909
ALMASL_2_AL6BT6,Almasol 6 BES,286732,2,0.04045454545454548,1.919090909090909
ALMASL_2_AL6BT6,Almasol 6 BES,288377,4,0.032272727272727314,3.8709090909090906
ALMASL_2_AL6BT6,Almasol 6 BES,324007,4,0.0363636363636364,3.8545454545454545
ALMASL_2_AL6BT6,Almasol 6 BES,340172,2,0,2
ALMASL_2_AL6BT6,Almasol 6 BES,356834,4,0.037272727272727284,3.850909090909091
ALMASL_2_AL6BT6,Almasol 6 BES,465357,3,0.022727272727272728,2.9318181818181817
ALMASL_2_AL6BT6,Almasol 6 BES,628632,1,0.03409090909090909,0.9659090909090909
ALMASL_2_AL6BT6,Almasol 6 BES,628885,1,0.04772727272727276,0.9522727272727273
ALMASL_2_AL6BT6,Almasol 6 BES,764895,4,0.03113636363636366,3.8754545454545455
ALMASL_2_AL6BT6,Almasol 6 BES,890505,1,0.028636363636363592,0.9713636363636364
ALMASL_2_AL6BT6,Almasol 6 BES,893185,1,0.02000000000000006,0.98
ALMASL_2_AL6BT6,Almasol 6 BES,932153,4,0.027840909090909045,3.8886363636363637
ALMASL_2_AL6BT6,Almasol 6 BES,939948,2,0.03374999999999999,1.9325
ALMASL_2_AL6BT6,Almasol 6 BES,951689,4,0.027840909090909045,3.8886363636363637
ALMASL_2_AL6BT6,Almasol 6 BES,973878,2,0.017840909090909095,1.9643181818181819
ALTA3A_2_CPCE4,Alta Wind 4,117370,1,0.03114583333333328,0.9688541666666667
ALTA3A_2_CPCE4,Alta Wind 4,125988,1,0.04270833333333327,0.9572916666666668
ALTA3A_2_CPCE4,Alta Wind 4,131448,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,140162,1,0.015625,0.984375
ALTA3A_2_CPCE4,Alta Wind 4,154678,1,0.025624999999999936,0.9743750000000001
ALTA3A_2_CPCE4,Alta Wind 4,160461,1,0.008333333333333304,0.9916666666666667
ALTA3A_2_CPCE4,Alta Wind 4,181382,1,0.014479166666666673,0.9855208333333333
ALTA3A_2_CPCE4,Alta Wind 4,188521,1,0.04270833333333327,0.9572916666666668
ALTA3A_2_CPCE4,Alta Wind 4,204700,1,0.007395833333333268,0.9926041666666667
ALTA3A_2_CPCE4,Alta Wind 4,207585,1,0.02531250000000007,0.9746874999999999
ALTA3A_2_CPCE4,Alta Wind 4,238053,1,0.03822916666666668,0.9617708333333334
ALTA3A_2_CPCE4,Alta Wind 4,261385,1,0.0015625000000000593,0.9984375
ALTA3A_2_CPCE4,Alta Wind 4,345462,1,0.002083333333333363,0.9979166666666667
ALTA3A_2_CPCE4,Alta Wind 4,345990,1,0.006354166666666661,0.9936458333333333
ALTA3A_2_CPCE4,Alta Wind 4,383965,1,0.016875000000000046,0.9831249999999999
ALTA3A_2_CPCE4,Alta Wind 4,410177,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,495058,1,0.04270833333333327,0.9572916666666668
ALTA3A_2_CPCE4,Alta Wind 4,532320,1,0.04583333333333339,0.9541666666666666
ALTA3A_2_CPCE4,Alta Wind 4,661055,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,670863,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,699344,1,0.04270833333333327,0.9572916666666668
ALTA3A_2_CPCE4,Alta Wind 4,709693,1,0.01250000000000003,0.9874999999999999
ALTA3A_2_CPCE4,Alta Wind 4,742329,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,779582,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,820471,1,0.04270833333333327,0.9572916666666668
ALTA3A_2_CPCE4,Alta Wind 4,834563,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,837024,1,0.01874999999999997,0.9812500000000001
ALTA3A_2_CPCE4,Alta Wind 4,852414,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,919446,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,932206,1,0.04583333333333339,0.9541666666666666
ALTA3A_2_CPCE4,Alta Wind 4,938106,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,950515,1,0.041666666666666664,0.9583333333333334
ALTA3A_2_CPCE4,Alta Wind 4,952550,1,0,1
ALTA3A_2_CPCE5,Alta Wind 5,137023,1,0.01818181818181818,0.9818181818181818
ALTA3A_2_CPCE5,Alta Wind 5,883062,1,0.04993975903614453,0.9500602409638554
ALTA3A_2_CPCE5,Alta Wind 5,961257,1,0.024096385542168676,0.9759036144578314
ALTA6E_2_WIND10,Alta Wind 10,100454,1,0.048344520702918746,0.9516554792970813
ALTA6E_2_WIND10,Alta Wind 10,117281,1,0.048344520702918746,0.9516554792970813
ALTA6E_2_WIND10,Alta Wind 10,143349,1,0.011991854589335571,0.9880081454106644
ALTA6E_2_WIND10,Alta Wind 10,181027,1,0.04216004223546273,0.9578399577645372
ALTA6E_2_WIND10,Alta Wind 10,264747,1,0.01983558337732857,0.9801644166226714
ALTA6E_2_WIND10,Alta Wind 10,432370,1,0.033260426879855164,0.9667395731201448
ALTA6E_2_WIND10,Alta Wind 10,623762,1,0.027603891696206324,0.9723961083037936
ALTA6E_2_WIND10,Alta Wind 10,780584,1,0.036880609397390456,0.9631193906026095
ALTA6E_2_WIND10,Alta Wind 10,867677,1,0.02624632325213055,0.9737536767478695
AQUAWS_2_AQWSR1,Aquamarine Westside,112707,1,0.023526863084921915,0.9764731369150781
AQUAWS_2_AQWSR1,Aquamarine Westside,201370,1,0.016204506065857802,0.9837954939341422
AQUAWS_2_AQWSR1,Aquamarine Westside,319098,1,0.01507798960138656,0.9849220103986135
AQUAWS_2_AQWSR1,Aquamarine Westside,360573,1,0.03726169844020794,0.962738301559792
AQUAWS_2_AQWSR1,Aquamarine Westside,705107,1,0.03180242634315426,0.9681975736568458
AQUAWS_2_AQWSR1,Aquamarine Westside,723063,1,0.027556325823223506,0.9724436741767765
AQUAWS_2_AQWSR1,Aquamarine Westside,968309,1,0.013864818024263382,0.9861351819757366
ARBWD_6_QF,Wind Resource II,107701,2,0.02291218709352029,1.9541756258129594
ARBWD_6_QF,Wind Resource II,122815,2,0.030172413793103404,1.9396551724137931
ARBWD_6_QF,Wind Resource II,135958,1,0.03544061302681985,0.9645593869731801
ARBWD_6_QF,Wind Resource II,139242,1,0.019245573518090704,0.9807544264819092
ARBWD_6_QF,Wind Resource II,147407,1,0.014626635873748864,0.9853733641262511
ARBWD_6_QF,Wind Resource II,152494,1,0.021072796934865964,0.978927203065134
ARBWD_6_QF,Wind Resource II,155124,1,0.012452107279693562,0.9875478927203064
ARBWD_6_QF,Wind Resource II,181364,1,0.0038314176245209915,0.996168582375479
ARBWD_6_QF,Wind Resource II,196008,1,0.030651340996168612,0.9693486590038314
ARBWD_6_QF,Wind Resource II,201934,1,0.016283524904214555,0.9837164750957854
ARBWD_6_QF,Wind Resource II,206925,1,0.019157088122605297,0.9808429118773947
ARBWD_6_QF,Wind Resource II,217748,1,0.03387220939183998,0.96612779060816
ARBWD_6_QF,Wind Resource II,261853,1,0,1
ARBWD_6_QF,Wind Resource II,316580,1,0.029693486590038363,0.9703065134099617
ARBWD_6_QF,Wind Resource II,339674,1,0.04789272030651341,0.9521072796934866
ARBWD_6_QF,Wind Resource II,374413,2,0.026819923371647535,1.946360153256705
ARBWD_6_QF,Wind Resource II,379813,1,0.0450191570881225,0.9549808429118775
ARBWD_6_QF,Wind Resource II,811134,1,7.69822940723754e-4,0.9992301770592762
ARBWD_6_QF,Wind Resource II,819306,2,0.026340996168582497,1.947318007662835
ARBWD_6_QF,Wind Resource II,862299,1,0.0450191570881225,0.9549808429118775
ARBWD_6_QF,Wind Resource II,994055,1,0.018199233716475048,0.981800766283525
ARCOGN_2_UNITS,WATSON COGENERATION,122696,1,0.048333333333333374,0.9516666666666667
ARCOGN_2_UNITS,WATSON COGENERATION,135915,1,0.03873170731707316,0.9612682926829268
ARCOGN_2_UNITS,WATSON COGENERATION,135963,1,0.00490476190476191,0.9950952380952381
ARCOGN_2_UNITS,WATSON COGENERATION,153860,1,0.00975609756097561,0.9902439024390244
ARCOGN_2_UNITS,WATSON COGENERATION,158253,2,0.018518518518518517,1.962962962962963
ARCOGN_2_UNITS,WATSON COGENERATION,193488,2,0.023430313588850178,1.9531393728222997
ARCOGN_2_UNITS,WATSON COGENERATION,201021,1,0.030555555555555555,0.9694444444444444
ARCOGN_2_UNITS,WATSON COGENERATION,219791,3,0.012737127371273712,2.961788617886179
ARCOGN_2_UNITS,WATSON COGENERATION,242438,2,0.00479629629629625,1.9904074074074074
ARCOGN_2_UNITS,WATSON COGENERATION,475261,1,0.02487804878048778,0.9751219512195122
ARCOGN_2_UNITS,WATSON COGENERATION,532921,1,0.0026341463414633758,0.9973658536585366
ARKANS_1_ARKSLR,SG Arkansas,158082,1,0,1
ARKANS_1_ARKSLR,SG Arkansas,165788,1,0,1
ARKANS_1_ARKSLR,SG Arkansas,852416,1,0,1
ARKANS_1_ARKSLR,SG Arkansas,915712,1,0,1
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,101706,2,0.025600000000000022,1.9487999999999999
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,105465,4,0.0275,3.89
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,118485,2,0.028999999999999984,1.942
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,124574,1,0.03129999999999995,0.9687
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,164178,2,0.030600000000000023,1.9387999999999999
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,170663,2,0.03530000000000001,1.9294
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,195275,1,0.02230000000000004,0.9777
ARLVAL_5_SOLAR,Arlington Valley Solar Energy II,932856,1,0.03,0.97
ASTORA_2_SOLAR1,Astoria 1,117370,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,118279,1,0.0433333333333333,0.9566666666666667
ASTORA_2_SOLAR1,Astoria 1,125988,1,0.04270833333333327,0.9572916666666668
ASTORA_2_SOLAR1,Astoria 1,131448,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,140162,1,0.015625,0.984375
